time_stamp,advertising_address
1707960022.8776255,47:7c:87:d6:4a:ec
1707960022.9026256,47:7c:87:d6:4a:ec
1707960022.9288754,47:7c:87:d6:4a:ec
1707960022.9563758,47:7c:87:d6:4a:ec
1707960022.982626,47:7c:87:d6:4a:ec
1707960023.0038762,47:7c:87:d6:4a:ec
1707960023.0313766,47:7c:87:d6:4a:ec
1707960023.0551264,47:7c:87:d6:4a:ec
1707960023.0813768,47:7c:87:d6:4a:ec
1707960023.108877,47:7c:87:d6:4a:ec
1707960023.130127,47:7c:87:d6:4a:ec
1707960023.1588771,47:7c:87:d6:4a:ec
1707960023.2151272,47:7c:87:d6:4a:ec
1707960023.2376273,47:7c:87:d6:4a:ec
1707960023.2663777,47:7c:87:d6:4a:ec
1707960023.317628,47:7c:87:d6:4a:ec
1707960023.3401282,47:7c:87:d6:4a:ec
1707960023.366378,47:7c:87:d6:4a:ec
1707960023.3876283,47:7c:87:d6:4a:ec
1707960023.4338784,47:7c:87:d6:4a:ec
1707960023.4576285,47:7c:87:d6:4a:ec
1707960023.480129,47:7c:87:d6:4a:ec
1707960023.5076287,47:7c:87:d6:4a:ec
1707960023.530129,47:7c:87:d6:4a:ec
1707960023.5538795,47:7c:87:d6:4a:ec
1707960023.6088793,47:7c:87:d6:4a:ec
1707960023.6363797,47:7c:87:d6:4a:ec
1707960023.65763,47:7c:87:d6:4a:ec
1707960023.67888,47:7c:87:d6:4a:ec
1707960023.69888,47:7c:87:d6:4a:ec
1707960023.72638,47:7c:87:d6:4a:ec
1707960023.75388,47:7c:87:d6:4a:ec
1707960023.7738802,47:7c:87:d6:4a:ec
1707960023.7988806,47:7c:87:d6:4a:ec
1707960023.8513808,47:7c:87:d6:4a:ec
1707960023.8763812,47:7c:87:d6:4a:ec
1707960023.8988812,47:7c:87:d6:4a:ec
1707960023.9201312,47:7c:87:d6:4a:ec
1707960023.9476314,47:7c:87:d6:4a:ec
1707960023.9763815,47:7c:87:d6:4a:ec
1707960024.022632,47:7c:87:d6:4a:ec
1707960024.0426319,47:7c:87:d6:4a:ec
1707960024.065132,47:7c:87:d6:4a:ec
1707960024.0876322,47:7c:87:d6:4a:ec
1707960024.1088822,47:7c:87:d6:4a:ec
1707960024.1563826,47:7c:87:d6:4a:ec
1707960024.1763825,47:7c:87:d6:4a:ec
1707960024.1988826,47:7c:87:d6:4a:ec
1707960024.2188828,47:7c:87:d6:4a:ec
1707960024.2426326,47:7c:87:d6:4a:ec
1707960024.265133,47:7c:87:d6:4a:ec
1707960024.2863834,47:7c:87:d6:4a:ec
1707960024.3088832,47:7c:87:d6:4a:ec
1707960024.3338833,47:7c:87:d6:4a:ec
1707960024.3588839,47:7c:87:d6:4a:ec
1707960024.4038835,47:7c:87:d6:4a:ec
1707960024.4263842,47:7c:87:d6:4a:ec
1707960024.4538841,47:7c:87:d6:4a:ec
1707960024.4813843,47:7c:87:d6:4a:ec
1707960024.5026343,47:7c:87:d6:4a:ec
1707960024.5226345,47:7c:87:d6:4a:ec
1707960024.5463846,47:7c:87:d6:4a:ec
1707960024.5676346,47:7c:87:d6:4a:ec
1707960024.616385,47:7c:87:d6:4a:ec
1707960024.638885,47:7c:87:d6:4a:ec
1707960024.6638854,47:7c:87:d6:4a:ec
1707960024.6876352,47:7c:87:d6:4a:ec
1707960024.7076354,47:7c:87:d6:4a:ec
1707960024.7363853,47:7c:87:d6:4a:ec
1707960024.7588856,47:7c:87:d6:4a:ec
1707960024.7801359,47:7c:87:d6:4a:ec
1707960024.801386,47:7c:87:d6:4a:ec
1707960024.823886,47:7c:87:d6:4a:ec
1707960024.8513863,47:7c:87:d6:4a:ec
1707960024.8763862,47:7c:87:d6:4a:ec
1707960024.9001367,47:7c:87:d6:4a:ec
1707960024.9263866,47:7c:87:d6:4a:ec
1707960024.9751368,47:7c:87:d6:4a:ec
1707960024.9951367,47:7c:87:d6:4a:ec
1707960025.0176373,47:7c:87:d6:4a:ec
1707960025.0676374,47:7c:87:d6:4a:ec
1707960025.0913875,47:7c:87:d6:4a:ec
1707960025.1126375,47:7c:87:d6:4a:ec
1707960025.161388,47:7c:87:d6:4a:ec
1707960025.188888,47:7c:87:d6:4a:ec
1707960025.216388,47:7c:87:d6:4a:ec
1707960025.2363882,47:7c:87:d6:4a:ec
1707960025.2588885,47:7c:87:d6:4a:ec
1707960025.2838883,47:7c:87:d6:4a:ec
1707960025.3038883,47:7c:87:d6:4a:ec
1707960025.3301387,47:7c:87:d6:4a:ec
1707960025.357639,47:7c:87:d6:4a:ec
1707960025.377639,47:7c:87:d6:4a:ec
1707960025.3988888,47:7c:87:d6:4a:ec
1707960025.4476392,47:7c:87:d6:4a:ec
1707960025.4713895,47:7c:87:d6:4a:ec
1707960025.4963896,47:7c:87:d6:4a:ec
1707960025.5176396,47:7c:87:d6:4a:ec
1707960025.5388901,47:7c:87:d6:4a:ec
1707960025.5601401,47:7c:87:d6:4a:ec
1707960025.58139,47:7c:87:d6:4a:ec
1707960025.6063902,47:7c:87:d6:4a:ec
1707960025.6313906,47:7c:87:d6:4a:ec
1707960025.6563904,47:7c:87:d6:4a:ec
1707960025.6788902,47:7c:87:d6:4a:ec
1707960025.7026408,47:7c:87:d6:4a:ec
1707960025.723891,47:7c:87:d6:4a:ec
1707960025.751391,47:7c:87:d6:4a:ec
1707960025.771391,47:7c:87:d6:4a:ec
1707960025.7926412,47:7c:87:d6:4a:ec
1707960025.8163915,47:7c:87:d6:4a:ec
1707960025.8388915,47:7c:87:d6:4a:ec
1707960025.8663917,47:7c:87:d6:4a:ec
1707960025.8863919,47:7c:87:d6:4a:ec
1707960025.9101422,47:7c:87:d6:4a:ec
1707960025.935142,47:7c:87:d6:4a:ec
1707960025.9576418,47:7c:87:d6:4a:ec
1707960025.9788923,47:7c:87:d6:4a:ec
1707960026.0013921,47:7c:87:d6:4a:ec
1707960026.0263922,47:7c:87:d6:4a:ec
1707960026.0501423,47:7c:87:d6:4a:ec
1707960026.0713928,47:7c:87:d6:4a:ec
1707960026.0938926,47:7c:87:d6:4a:ec
1707960026.1226428,47:7c:87:d6:4a:ec
1707960026.147643,47:7c:87:d6:4a:ec
1707960026.1713934,47:7c:87:d6:4a:ec
1707960026.2001436,47:7c:87:d6:4a:ec
1707960026.2201433,47:7c:87:d6:4a:ec
1707960026.2413936,47:7c:87:d6:4a:ec
1707960026.2613935,47:7c:87:d6:4a:ec
1707960026.2838936,47:7c:87:d6:4a:ec
1707960026.3113942,47:7c:87:d6:4a:ec
1707960026.335144,47:7c:87:d6:4a:ec
1707960026.358894,47:7c:87:d6:4a:ec
1707960026.4388945,47:7c:87:d6:4a:ec
1707960026.4638946,47:7c:87:d6:4a:ec
1707960026.4901447,47:7c:87:d6:4a:ec
1707960026.5176454,47:7c:87:d6:4a:ec
1707960026.5401454,47:7c:87:d6:4a:ec
1707960026.5676453,47:7c:87:d6:4a:ec
1707960026.5901456,47:7c:87:d6:4a:ec
1707960026.6113954,47:7c:87:d6:4a:ec
1707960026.6363957,47:7c:87:d6:4a:ec
1707960026.657646,47:7c:87:d6:4a:ec
1707960026.677646,47:7c:87:d6:4a:ec
1707960026.698896,47:7c:87:d6:4a:ec
1707960026.7263963,47:7c:87:d6:4a:ec
1707960026.746396,47:7c:87:d6:4a:ec
1707960026.7951465,47:7c:87:d6:4a:ec
1707960026.8176465,47:7c:87:d6:4a:ec
1707960026.8413968,47:7c:87:d6:4a:ec
1707960026.8688967,47:7c:87:d6:4a:ec
1707960026.893897,47:7c:87:d6:4a:ec
1707960026.916397,47:7c:87:d6:4a:ec
1707960026.9426472,47:7c:87:d6:4a:ec
1707960026.9676476,47:7c:87:d6:4a:ec
1707960026.9901474,47:7c:87:d6:4a:ec
1707960027.0126476,47:7c:87:d6:4a:ec
1707960027.040148,47:7c:87:d6:4a:ec
1707960027.0651479,47:7c:87:d6:4a:ec
1707960027.088898,47:7c:87:d6:4a:ec
1707960027.112648,47:7c:87:d6:4a:ec
1707960027.1338983,47:7c:87:d6:4a:ec
1707960027.1551485,47:7c:87:d6:4a:ec
1707960027.248899,47:7c:87:d6:4a:ec
1707960027.271399,47:7c:87:d6:4a:ec
1707960027.2963994,47:7c:87:d6:4a:ec
1707960027.3163993,47:7c:87:d6:4a:ec
1707960027.3651495,47:7c:87:d6:4a:ec
1707960027.3876495,47:7c:87:d6:4a:ec
1707960027.4163997,47:7c:87:d6:4a:ec
1707960027.4439,47:7c:87:d6:4a:ec
1707960027.4701502,47:7c:87:d6:4a:ec
1707960027.4926503,47:7c:87:d6:4a:ec
1707960027.5201504,47:7c:87:d6:4a:ec
1707960027.5401506,47:7c:87:d6:4a:ec
1707960027.5614004,47:7c:87:d6:4a:ec
1707960027.5826507,47:7c:87:d6:4a:ec
1707960027.6089005,47:7c:87:d6:4a:ec
1707960027.632651,47:7c:87:d6:4a:ec
1707960027.652651,47:7c:87:d6:4a:ec
1707960027.6739013,47:7c:87:d6:4a:ec
1707960027.7239013,47:7c:87:d6:4a:ec
1707960027.7489016,47:7c:87:d6:4a:ec
1707960027.773902,47:7c:87:d6:4a:ec
1707960027.7989018,47:7c:87:d6:4a:ec
1707960027.8276522,47:7c:87:d6:4a:ec
1707960027.8564024,47:7c:87:d6:4a:ec
1707960027.881402,47:7c:87:d6:4a:ec
1707960027.9089026,47:7c:87:d6:4a:ec
1707960027.9351528,47:7c:87:d6:4a:ec
1707960027.9564025,47:7c:87:d6:4a:ec
1707960027.9851532,47:7c:87:d6:4a:ec
1707960028.040153,47:7c:87:d6:4a:ec
1707960028.0601532,47:7c:87:d6:4a:ec
1707960028.0814035,47:7c:87:d6:4a:ec
1707960028.1089034,47:7c:87:d6:4a:ec
1707960028.1351535,47:7c:87:d6:4a:ec
1707960028.155154,47:7c:87:d6:4a:ec
1707960028.180154,47:7c:87:d6:4a:ec
1707960028.207654,47:7c:87:d6:4a:ec
1707960028.2276542,47:7c:87:d6:4a:ec
1707960028.2476544,47:7c:87:d6:4a:ec
1707960028.270154,47:7c:87:d6:4a:ec
1707960028.2901545,47:7c:87:d6:4a:ec
1707960028.3126545,47:7c:87:d6:4a:ec
1707960028.361405,47:7c:87:d6:4a:ec
1707960028.405155,47:7c:87:d6:4a:ec
1707960028.4264052,47:7c:87:d6:4a:ec
1707960028.455155,47:7c:87:d6:4a:ec
1707960028.4751554,47:7c:87:d6:4a:ec
1707960028.5014057,47:7c:87:d6:4a:ec
1707960028.5289059,47:7c:87:d6:4a:ec
1707960028.548906,47:7c:87:d6:4a:ec
1707960028.5726557,47:7c:87:d6:4a:ec
1707960028.593906,47:7c:87:d6:4a:ec
1707960028.621406,47:7c:87:d6:4a:ec
1707960028.6889067,47:7c:87:d6:4a:ec
1707960028.7114067,47:7c:87:d6:4a:ec
1707960028.7401571,47:7c:87:d6:4a:ec
1707960028.7814069,47:7c:87:d6:4a:ec
1707960028.806407,47:7c:87:d6:4a:ec
1707960028.8276572,47:7c:87:d6:4a:ec
1707960028.8489075,47:7c:87:d6:4a:ec
1707960028.8751576,47:7c:87:d6:4a:ec
1707960028.9039078,47:7c:87:d6:4a:ec
1707960028.923908,47:7c:87:d6:4a:ec
1707960028.9514077,47:7c:87:d6:4a:ec
1707960029.0014083,47:7c:87:d6:4a:ec
1707960029.028908,47:7c:87:d6:4a:ec
1707960029.0514083,47:7c:87:d6:4a:ec
1707960029.0739088,47:7c:87:d6:4a:ec
1707960029.0976586,47:7c:87:d6:4a:ec
1707960029.1239088,47:7c:87:d6:4a:ec
1707960029.152659,47:7c:87:d6:4a:ec
1707960029.1789088,47:7c:87:d6:4a:ec
1707960029.200159,47:7c:87:d6:4a:ec
1707960029.2276595,47:7c:87:d6:4a:ec
1707960029.2476594,47:7c:87:d6:4a:ec
1707960029.2739098,47:7c:87:d6:4a:ec
1707960029.2964096,47:7c:87:d6:4a:ec
1707960029.32016,47:7c:87:d6:4a:ec
1707960029.34016,47:7c:87:d6:4a:ec
1707960029.36391,47:7c:87:d6:4a:ec
1707960029.3851602,47:7c:87:d6:4a:ec
1707960029.4114103,47:7c:87:d6:4a:ec
1707960029.4314103,47:7c:87:d6:4a:ec
1707960029.4539106,47:7c:87:d6:4a:ec
1707960029.473911,47:7c:87:d6:4a:ec
1707960029.501411,47:7c:87:d6:4a:ec
1707960029.5264108,47:7c:87:d6:4a:ec
1707960029.5476613,47:7c:87:d6:4a:ec
1707960029.5689113,47:7c:87:d6:4a:ec
1707960029.5976613,47:7c:87:d6:4a:ec
1707960029.6239114,47:7c:87:d6:4a:ec
1707960029.6489117,47:7c:87:d6:4a:ec
1707960029.6689117,47:7c:87:d6:4a:ec
1707960029.691412,47:7c:87:d6:4a:ec
1707960029.720162,47:7c:87:d6:4a:ec
1707960029.745162,47:7c:87:d6:4a:ec
1707960029.7726624,47:7c:87:d6:4a:ec
1707960029.867663,47:7c:87:d6:4a:ec
1707960029.891413,47:7c:87:d6:4a:ec
1707960029.9201634,47:7c:87:d6:4a:ec
1707960029.9476633,47:7c:87:d6:4a:ec
1707960029.9739134,47:7c:87:d6:4a:ec
1707960030.0201635,47:7c:87:d6:4a:ec
1707960030.048914,47:7c:87:d6:4a:ec
1707960030.0751638,47:7c:87:d6:4a:ec
1707960030.1026642,47:7c:87:d6:4a:ec
1707960030.127664,47:7c:87:d6:4a:ec
1707960030.1539142,47:7c:87:d6:4a:ec
1707960030.1826644,47:7c:87:d6:4a:ec
1707960030.2114148,47:7c:87:d6:4a:ec
1707960030.2314148,47:7c:87:d6:4a:ec
1707960030.260165,47:7c:87:d6:4a:ec
1707960030.2851648,47:7c:87:d6:4a:ec
1707960030.3051653,47:7c:87:d6:4a:ec
1707960030.3276653,47:7c:87:d6:4a:ec
1707960030.3564155,47:7c:87:d6:4a:ec
1707960030.3826654,47:7c:87:d6:4a:ec
1707960030.4064157,47:7c:87:d6:4a:ec
1707960030.4301655,47:7c:87:d6:4a:ec
1707960030.4514158,47:7c:87:d6:4a:ec
1707960030.476416,47:7c:87:d6:4a:ec
1707960030.498916,47:7c:87:d6:4a:ec
1707960030.5239162,47:7c:87:d6:4a:ec
1707960030.5739167,47:7c:87:d6:4a:ec
1707960030.5939164,47:7c:87:d6:4a:ec
1707960030.6226666,47:7c:87:d6:4a:ec
1707960030.6451669,47:7c:87:d6:4a:ec
1707960030.6664171,47:7c:87:d6:4a:ec
1707960030.695167,47:7c:87:d6:4a:ec
1707960030.7226675,47:7c:87:d6:4a:ec
1707960030.7501676,47:7c:87:d6:4a:ec
1707960030.7726674,47:7c:87:d6:4a:ec
1707960030.817668,47:7c:87:d6:4a:ec
1707960030.843918,47:7c:87:d6:4a:ec
1707960030.872668,47:7c:87:d6:4a:ec
1707960030.9214182,47:7c:87:d6:4a:ec
1707960030.9439185,47:7c:87:d6:4a:ec
1707960030.9651687,47:7c:87:d6:4a:ec
1707960030.9939187,47:7c:87:d6:4a:ec
1707960031.0214186,47:7c:87:d6:4a:ec
1707960031.050169,47:7c:87:d6:4a:ec
1707960031.0714192,47:7c:87:d6:4a:ec
1707960031.0976694,47:7c:87:d6:4a:ec
1707960031.1189196,47:7c:87:d6:4a:ec
1707960031.1476696,47:7c:87:d6:4a:ec
1707960031.1701696,47:7c:87:d6:4a:ec
1707960031.1914198,47:7c:87:d6:4a:ec
1707960031.2114196,47:7c:87:d6:4a:ec
1707960031.23517,47:7c:87:d6:4a:ec
1707960031.2614202,47:7c:87:d6:4a:ec
1707960031.2876704,47:7c:87:d6:4a:ec
1707960031.3114204,47:7c:87:d6:4a:ec
1707960031.3314207,47:7c:87:d6:4a:ec
1707960031.3551707,47:7c:87:d6:4a:ec
1707960031.3814209,47:7c:87:d6:4a:ec
1707960031.406421,47:7c:87:d6:4a:ec
1707960031.4601715,47:7c:87:d6:4a:ec
1707960031.481421,47:7c:87:d6:4a:ec
1707960031.5076714,47:7c:87:d6:4a:ec
1707960031.5301716,47:7c:87:d6:4a:ec
1707960031.5576718,47:7c:87:d6:4a:ec
1707960031.585172,47:7c:87:d6:4a:ec
1707960031.612672,47:7c:87:d6:4a:ec
1707960031.637672,47:7c:87:d6:4a:ec
1707960031.6664224,47:7c:87:d6:4a:ec
1707960031.6914222,47:7c:87:d6:4a:ec
1707960031.7139225,47:7c:87:d6:4a:ec
1707960031.7339227,47:7c:87:d6:4a:ec
1707960031.755173,47:7c:87:d6:4a:ec
1707960031.7751727,47:7c:87:d6:4a:ec
1707960031.8176732,47:7c:87:d6:4a:ec
1707960031.843923,47:7c:87:d6:4a:ec
1707960031.8676734,47:7c:87:d6:4a:ec
1707960031.8876734,47:7c:87:d6:4a:ec
1707960031.9164236,47:7c:87:d6:4a:ec
1707960031.9439237,47:7c:87:d6:4a:ec
1707960031.963924,47:7c:87:d6:4a:ec
1707960031.9889243,47:7c:87:d6:4a:ec
1707960032.0176742,47:7c:87:d6:4a:ec
1707960032.0401745,47:7c:87:d6:4a:ec
1707960032.0839248,47:7c:87:d6:4a:ec
1707960032.1064246,47:7c:87:d6:4a:ec
1707960032.1289246,47:7c:87:d6:4a:ec
1707960032.1489248,47:7c:87:d6:4a:ec
1707960032.1739252,47:7c:87:d6:4a:ec
1707960032.1951752,47:7c:87:d6:4a:ec
1707960032.2201753,47:7c:87:d6:4a:ec
1707960032.242675,47:7c:87:d6:4a:ec
1707960032.2701757,47:7c:87:d6:4a:ec
1707960032.2926757,47:7c:87:d6:4a:ec
1707960032.3139257,47:7c:87:d6:4a:ec
1707960032.3364255,47:7c:87:d6:4a:ec
1707960032.361426,47:7c:87:d6:4a:ec
1707960032.388926,47:7c:87:d6:4a:ec
1707960032.4151764,47:7c:87:d6:4a:ec
1707960032.4351764,47:7c:87:d6:4a:ec
1707960032.4639263,47:7c:87:d6:4a:ec
1707960032.4839268,47:7c:87:d6:4a:ec
1707960032.5064268,47:7c:87:d6:4a:ec
1707960032.5339265,47:7c:87:d6:4a:ec
1707960032.5564268,47:7c:87:d6:4a:ec
1707960032.576427,47:7c:87:d6:4a:ec
1707960032.598927,47:7c:87:d6:4a:ec
1707960032.6251771,47:7c:87:d6:4a:ec
1707960032.6451774,47:7c:87:d6:4a:ec
1707960032.6664274,47:7c:87:d6:4a:ec
1707960032.7164276,47:7c:87:d6:4a:ec
1707960032.7401779,47:7c:87:d6:4a:ec
1707960032.763928,47:7c:87:d6:4a:ec
1707960032.792678,47:7c:87:d6:4a:ec
1707960032.820178,47:7c:87:d6:4a:ec
1707960032.8476787,47:7c:87:d6:4a:ec
1707960032.868929,47:7c:87:d6:4a:ec
1707960032.8901787,47:7c:87:d6:4a:ec
1707960032.9139285,47:7c:87:d6:4a:ec
1707960032.9376788,47:7c:87:d6:4a:ec
1707960032.9614294,47:7c:87:d6:4a:ec
1707960032.9901793,47:7c:87:d6:4a:ec
1707960033.0189292,47:7c:87:d6:4a:ec
1707960033.0439296,47:7c:87:d6:4a:ec
1707960033.0689294,47:7c:87:d6:4a:ec
1707960033.09643,47:7c:87:d6:4a:ec
1707960033.1226802,47:7c:87:d6:4a:ec
1707960033.1489303,47:7c:87:d6:4a:ec
1707960033.20268,47:7c:87:d6:4a:ec
1707960033.2276807,47:7c:87:d6:4a:ec
1707960033.2564304,47:7c:87:d6:4a:ec
1707960033.2839305,47:7c:87:d6:4a:ec
1707960033.3101811,47:7c:87:d6:4a:ec
1707960033.3301811,47:7c:87:d6:4a:ec
1707960033.3564315,47:7c:87:d6:4a:ec
1707960033.3789313,47:7c:87:d6:4a:ec
1707960033.4026816,47:7c:87:d6:4a:ec
1707960033.4239316,47:7c:87:d6:4a:ec
1707960033.4464316,47:7c:87:d6:4a:ec
1707960033.4701817,47:7c:87:d6:4a:ec
1707960033.4926817,47:7c:87:d6:4a:ec
1707960033.5151818,47:7c:87:d6:4a:ec
1707960033.5351822,47:7c:87:d6:4a:ec
1707960033.5564322,47:7c:87:d6:4a:ec
1707960033.5839324,47:7c:87:d6:4a:ec
1707960033.6064324,47:7c:87:d6:4a:ec
1707960033.6289327,47:7c:87:d6:4a:ec
1707960033.6576824,47:7c:87:d6:4a:ec
1707960033.6776829,47:7c:87:d6:4a:ec
1707960033.7039332,47:7c:87:d6:4a:ec
1707960033.7264328,47:7c:87:d6:4a:ec
1707960033.7526832,47:7c:87:d6:4a:ec
1707960033.8014336,47:7c:87:d6:4a:ec
1707960033.8251836,47:7c:87:d6:4a:ec
1707960033.8514338,47:7c:87:d6:4a:ec
1707960033.8764338,47:7c:87:d6:4a:ec
1707960033.903934,47:7c:87:d6:4a:ec
1707960033.9314342,47:7c:87:d6:4a:ec
1707960033.9764342,47:7c:87:d6:4a:ec
1707960033.9964342,47:7c:87:d6:4a:ec
1707960034.0164347,47:7c:87:d6:4a:ec
1707960034.040185,47:7c:87:d6:4a:ec
1707960034.083935,47:7c:87:d6:4a:ec
1707960034.107685,47:7c:87:d6:4a:ec
1707960034.1589353,47:7c:87:d6:4a:ec
1707960034.1864355,47:7c:87:d6:4a:ec
1707960034.2114353,47:7c:87:d6:4a:ec
1707960034.236436,47:7c:87:d6:4a:ec
1707960034.260186,47:7c:87:d6:4a:ec
1707960034.288936,47:7c:87:d6:4a:ec
1707960034.3164365,47:7c:87:d6:4a:ec
1707960034.3426864,47:7c:87:d6:4a:ec
1707960034.3701866,47:7c:87:d6:4a:ec
1707960034.390187,47:7c:87:d6:4a:ec
1707960034.4139366,47:7c:87:d6:4a:ec
1707960034.4351869,47:7c:87:d6:4a:ec
1707960034.462687,47:7c:87:d6:4a:ec
1707960034.4864373,47:7c:87:d6:4a:ec
1707960034.5126874,47:7c:87:d6:4a:ec
1707960034.5351875,47:7c:87:d6:4a:ec
1707960034.5626879,47:7c:87:d6:4a:ec
1707960034.5851877,47:7c:87:d6:4a:ec
1707960034.6126878,47:7c:87:d6:4a:ec
1707960034.6364381,47:7c:87:d6:4a:ec
1707960034.6651883,47:7c:87:d6:4a:ec
1707960034.6864383,47:7c:87:d6:4a:ec
1707960034.7139382,47:7c:87:d6:4a:ec
1707960034.7414389,47:7c:87:d6:4a:ec
1707960034.7651885,47:7c:87:d6:4a:ec
1707960034.787689,47:7c:87:d6:4a:ec
1707960034.816439,47:7c:87:d6:4a:ec
1707960034.843939,47:7c:87:d6:4a:ec
1707960034.866439,47:7c:87:d6:4a:ec
1707960034.8939395,47:7c:87:d6:4a:ec
1707960034.9176896,47:7c:87:d6:4a:ec
1707960034.9451895,47:7c:87:d6:4a:ec
1707960034.9739397,47:7c:87:d6:4a:ec
1707960034.99644,47:7c:87:d6:4a:ec
1707960035.02019,47:7c:87:d6:4a:ec
1707960035.0401902,47:7c:87:d6:4a:ec
1707960035.0914402,47:7c:87:d6:4a:ec
1707960035.1126902,47:7c:87:d6:4a:ec
1707960035.1389406,47:7c:87:d6:4a:ec
1707960035.1589408,47:7c:87:d6:4a:ec
1707960035.186441,47:7c:87:d6:4a:ec
1707960035.2376912,47:7c:87:d6:4a:ec
1707960035.2651913,47:7c:87:d6:4a:ec
1707960035.2901917,47:7c:87:d6:4a:ec
1707960035.3164415,47:7c:87:d6:4a:ec
1707960035.3364418,47:7c:87:d6:4a:ec
1707960035.356442,47:7c:87:d6:4a:ec
1707960035.3801918,47:7c:87:d6:4a:ec
1707960035.406442,47:7c:87:d6:4a:ec
1707960035.4589422,47:7c:87:d6:4a:ec
1707960035.4851923,47:7c:87:d6:4a:ec
1707960035.5064425,47:7c:87:d6:4a:ec
1707960035.5301929,47:7c:87:d6:4a:ec
1707960035.5551932,47:7c:87:d6:4a:ec
1707960035.581443,47:7c:87:d6:4a:ec
1707960035.603943,47:7c:87:d6:4a:ec
1707960035.6289434,47:7c:87:d6:4a:ec
1707960035.6514435,47:7c:87:d6:4a:ec
1707960035.6776936,47:7c:87:d6:4a:ec
1707960035.7001936,47:7c:87:d6:4a:ec
1707960035.7214437,47:7c:87:d6:4a:ec
1707960035.742694,47:7c:87:d6:4a:ec
1707960035.771444,47:7c:87:d6:4a:ec
1707960035.7939441,47:7c:87:d6:4a:ec
1707960035.8426943,47:7c:87:d6:4a:ec
1707960035.8714447,47:7c:87:d6:4a:ec
1707960035.8964448,47:7c:87:d6:4a:ec
1707960035.9251945,47:7c:87:d6:4a:ec
1707960035.946445,47:7c:87:d6:4a:ec
1707960035.973945,47:7c:87:d6:4a:ec
1707960036.0214455,47:7c:87:d6:4a:ec
1707960036.0476954,47:7c:87:d6:4a:ec
1707960036.0764458,47:7c:87:d6:4a:ec
1707960036.117696,47:7c:87:d6:4a:ec
1707960036.143946,47:7c:87:d6:4a:ec
